dataset,datafile,filter_function,processing time
medium,"collaboration_network.json",fv,0.22353506088256836
medium,"collaboration_network.json",fv_norm,0.031536102294921875
medium,"collaboration_network.json",den_0_5,0.6135139465332031
medium,"collaboration_network.json",ev_1,0.09049201011657715
medium,"collaboration_network.json",ev_2,0.09049201011657715
medium,"collaboration_network.json",ev_3,0.09049201011657715
medium,"collaboration_network.json",ev_4,0.09049201011657715
medium,"collaboration_network.json",ev_5,0.09049201011657715
medium,"collaboration_network.json",ev_norm_1,0.09101271629333496
medium,"collaboration_network.json",ev_norm_2,0.09101271629333496
medium,"collaboration_network.json",ev_norm_3,0.09101271629333496
medium,"collaboration_network.json",ev_norm_4,0.09101271629333496
medium,"collaboration_network.json",ev_norm_5,0.09101271629333496
medium,"watts_strogatz_graph(100,3,0.5).json",agd,0.02927112579345703
medium,"watts_strogatz_graph(100,3,0.5).json",ecc,0.045311927795410156
medium,"watts_strogatz_graph(100,3,0.5).json",pr_0_85,0.04194307327270508
medium,"watts_strogatz_graph(100,3,0.5).json",fv,0.055066823959350586
medium,"watts_strogatz_graph(100,3,0.5).json",fv_norm,0.022558927536010742
medium,"watts_strogatz_graph(100,3,0.5).json",den_0_5,0.03395199775695801
medium,"watts_strogatz_graph(100,3,0.5).json",ev_1,0.008800029754638672
medium,"watts_strogatz_graph(100,3,0.5).json",ev_2,0.008800029754638672
medium,"watts_strogatz_graph(100,3,0.5).json",ev_3,0.008800029754638672
medium,"watts_strogatz_graph(100,3,0.5).json",ev_4,0.008800029754638672
medium,"watts_strogatz_graph(100,3,0.5).json",ev_5,0.008800029754638672
medium,"watts_strogatz_graph(100,3,0.5).json",ev_norm_1,0.010489940643310547
medium,"watts_strogatz_graph(100,3,0.5).json",ev_norm_2,0.010489940643310547
medium,"watts_strogatz_graph(100,3,0.5).json",ev_norm_3,0.010489940643310547
medium,"watts_strogatz_graph(100,3,0.5).json",ev_norm_4,0.010489940643310547
medium,"watts_strogatz_graph(100,3,0.5).json",ev_norm_5,0.010489940643310547
medium,"lobster.json",agd,0.20975589752197266
medium,"lobster.json",ecc,0.28182291984558105
medium,"lobster.json",pr_0_85,0.06668424606323242
medium,"lobster.json",fv,0.060884952545166016
medium,"lobster.json",fv_norm,0.03183794021606445
medium,"lobster.json",den_0_5,0.23334503173828125
medium,"lobster.json",ev_1,0.06961512565612793
medium,"lobster.json",ev_2,0.06961512565612793
medium,"lobster.json",ev_3,0.06961512565612793
medium,"lobster.json",ev_4,0.06961512565612793
medium,"lobster.json",ev_5,0.06961512565612793
medium,"lobster.json",ev_norm_1,0.07360315322875977
medium,"lobster.json",ev_norm_2,0.07360315322875977
medium,"lobster.json",ev_norm_3,0.07360315322875977
medium,"lobster.json",ev_norm_4,0.07360315322875977
medium,"lobster.json",ev_norm_5,0.07360315322875977
medium,"watts_strogatz_graph(100,3,0.25).json",agd,0.024684906005859375
medium,"watts_strogatz_graph(100,3,0.25).json",ecc,0.0426640510559082
medium,"watts_strogatz_graph(100,3,0.25).json",pr_0_85,0.03466010093688965
medium,"watts_strogatz_graph(100,3,0.25).json",fv,0.026473045349121094
medium,"watts_strogatz_graph(100,3,0.25).json",fv_norm,0.0168609619140625
medium,"watts_strogatz_graph(100,3,0.25).json",den_0_5,0.03177690505981445
medium,"watts_strogatz_graph(100,3,0.25).json",ev_1,0.02075481414794922
medium,"watts_strogatz_graph(100,3,0.25).json",ev_2,0.02075481414794922
medium,"watts_strogatz_graph(100,3,0.25).json",ev_3,0.02075481414794922
medium,"watts_strogatz_graph(100,3,0.25).json",ev_4,0.02075481414794922
medium,"watts_strogatz_graph(100,3,0.25).json",ev_5,0.02075481414794922
medium,"watts_strogatz_graph(100,3,0.25).json",ev_norm_1,0.02967095375061035
medium,"watts_strogatz_graph(100,3,0.25).json",ev_norm_2,0.02967095375061035
medium,"watts_strogatz_graph(100,3,0.25).json",ev_norm_3,0.02967095375061035
medium,"watts_strogatz_graph(100,3,0.25).json",ev_norm_4,0.02967095375061035
medium,"watts_strogatz_graph(100,3,0.25).json",ev_norm_5,0.02967095375061035
medium,"hic_5k_net_19.json",agd,0.7533478736877441
medium,"hic_5k_net_19.json",ecc,0.43578410148620605
medium,"hic_5k_net_19.json",pr_0_85,0.12269091606140137
medium,"hic_5k_net_19.json",fv,0.029336214065551758
medium,"hic_5k_net_19.json",fv_norm,0.028792142868041992
medium,"hic_5k_net_19.json",den_0_5,4.480194807052612
medium,"hic_5k_net_19.json",ev_1,0.02099299430847168
medium,"hic_5k_net_19.json",ev_2,0.02099299430847168
medium,"hic_5k_net_19.json",ev_3,0.02099299430847168
medium,"hic_5k_net_19.json",ev_4,0.02099299430847168
medium,"hic_5k_net_19.json",ev_5,0.02099299430847168
medium,"hic_5k_net_19.json",ev_norm_1,0.031111717224121094
medium,"hic_5k_net_19.json",ev_norm_2,0.031111717224121094
medium,"hic_5k_net_19.json",ev_norm_3,0.031111717224121094
medium,"hic_5k_net_19.json",ev_norm_4,0.031111717224121094
medium,"hic_5k_net_19.json",ev_norm_5,0.031111717224121094
medium,"hic_5k_net_18.json",agd,7.003312110900879
medium,"hic_5k_net_18.json",ecc,3.741827964782715
medium,"hic_5k_net_18.json",pr_0_85,0.372866153717041
medium,"hic_5k_net_18.json",fv,0.07499909400939941
medium,"hic_5k_net_18.json",fv_norm,0.07166576385498047
medium,"hic_5k_net_18.json",den_0_5,6.476603984832764
medium,"hic_5k_net_18.json",ev_1,0.12364983558654785
medium,"hic_5k_net_18.json",ev_2,0.12364983558654785
medium,"hic_5k_net_18.json",ev_3,0.12364983558654785
medium,"hic_5k_net_18.json",ev_4,0.12364983558654785
medium,"hic_5k_net_18.json",ev_5,0.12364983558654785
medium,"hic_5k_net_18.json",ev_norm_1,0.10605001449584961
medium,"hic_5k_net_18.json",ev_norm_2,0.10605001449584961
medium,"hic_5k_net_18.json",ev_norm_3,0.10605001449584961
medium,"hic_5k_net_18.json",ev_norm_4,0.10605001449584961
medium,"hic_5k_net_18.json",ev_norm_5,0.10605001449584961
medium,"watts_strogatz_graph(100,5,0.5).json",agd,0.041857004165649414
medium,"watts_strogatz_graph(100,5,0.5).json",ecc,0.04980826377868652
medium,"watts_strogatz_graph(100,5,0.5).json",pr_0_85,0.03054070472717285
medium,"watts_strogatz_graph(100,5,0.5).json",fv,0.036305904388427734
medium,"watts_strogatz_graph(100,5,0.5).json",fv_norm,0.021322011947631836
medium,"watts_strogatz_graph(100,5,0.5).json",den_0_5,0.0502781867980957
medium,"watts_strogatz_graph(100,5,0.5).json",ev_1,0.009263992309570312
medium,"watts_strogatz_graph(100,5,0.5).json",ev_2,0.009263992309570312
medium,"watts_strogatz_graph(100,5,0.5).json",ev_3,0.009263992309570312
medium,"watts_strogatz_graph(100,5,0.5).json",ev_4,0.009263992309570312
medium,"watts_strogatz_graph(100,5,0.5).json",ev_5,0.009263992309570312
medium,"watts_strogatz_graph(100,5,0.5).json",ev_norm_1,0.010757923126220703
medium,"watts_strogatz_graph(100,5,0.5).json",ev_norm_2,0.010757923126220703
medium,"watts_strogatz_graph(100,5,0.5).json",ev_norm_3,0.010757923126220703
medium,"watts_strogatz_graph(100,5,0.5).json",ev_norm_4,0.010757923126220703
medium,"watts_strogatz_graph(100,5,0.5).json",ev_norm_5,0.010757923126220703
medium,"ring_of_cliques(5,80).json",agd,4.6964287757873535
medium,"ring_of_cliques(5,80).json",ecc,3.164824962615967
medium,"ring_of_cliques(5,80).json",pr_0_85,0.31142616271972656
medium,"ring_of_cliques(5,80).json",fv,0.06708288192749023
medium,"ring_of_cliques(5,80).json",fv_norm,0.06563782691955566
medium,"ring_of_cliques(5,80).json",den_0_5,4.275426149368286
medium,"ring_of_cliques(5,80).json",ev_1,0.08885693550109863
medium,"ring_of_cliques(5,80).json",ev_2,0.08885693550109863
medium,"ring_of_cliques(5,80).json",ev_3,0.08885693550109863
medium,"ring_of_cliques(5,80).json",ev_4,0.08885693550109863
medium,"ring_of_cliques(5,80).json",ev_5,0.08885693550109863
medium,"ring_of_cliques(5,80).json",ev_norm_1,0.08803892135620117
medium,"ring_of_cliques(5,80).json",ev_norm_2,0.08803892135620117
medium,"ring_of_cliques(5,80).json",ev_norm_3,0.08803892135620117
medium,"ring_of_cliques(5,80).json",ev_norm_4,0.08803892135620117
medium,"ring_of_cliques(5,80).json",ev_norm_5,0.08803892135620117
medium,"circular_ladder_graph(100).json",agd,0.12298583984375
medium,"circular_ladder_graph(100).json",ecc,0.14610910415649414
medium,"circular_ladder_graph(100).json",pr_0_85,0.011723995208740234
medium,"circular_ladder_graph(100).json",fv,0.0179440975189209
medium,"circular_ladder_graph(100).json",fv_norm,0.019164085388183594
medium,"circular_ladder_graph(100).json",den_0_5,0.12833404541015625
medium,"circular_ladder_graph(100).json",ev_1,0.028059959411621094
medium,"circular_ladder_graph(100).json",ev_2,0.028059959411621094
medium,"circular_ladder_graph(100).json",ev_3,0.028059959411621094
medium,"circular_ladder_graph(100).json",ev_4,0.028059959411621094
medium,"circular_ladder_graph(100).json",ev_5,0.028059959411621094
medium,"circular_ladder_graph(100).json",ev_norm_1,0.028752803802490234
medium,"circular_ladder_graph(100).json",ev_norm_2,0.028752803802490234
medium,"circular_ladder_graph(100).json",ev_norm_3,0.028752803802490234
medium,"circular_ladder_graph(100).json",ev_norm_4,0.028752803802490234
medium,"circular_ladder_graph(100).json",ev_norm_5,0.028752803802490234
medium,"hic_5k_net_4.json",agd,2.3066797256469727
medium,"hic_5k_net_4.json",ecc,1.2217211723327637
medium,"hic_5k_net_4.json",pr_0_85,0.2720770835876465
medium,"hic_5k_net_4.json",fv,0.0484769344329834
medium,"hic_5k_net_4.json",fv_norm,0.04466509819030762
medium,"hic_5k_net_4.json",den_0_5,1.8661019802093506
medium,"hic_5k_net_4.json",ev_1,0.04540109634399414
medium,"hic_5k_net_4.json",ev_2,0.04540109634399414
medium,"hic_5k_net_4.json",ev_3,0.04540109634399414
medium,"hic_5k_net_4.json",ev_4,0.04540109634399414
medium,"hic_5k_net_4.json",ev_5,0.04540109634399414
medium,"hic_5k_net_4.json",ev_norm_1,0.03861594200134277
medium,"hic_5k_net_4.json",ev_norm_2,0.03861594200134277
medium,"hic_5k_net_4.json",ev_norm_3,0.03861594200134277
medium,"hic_5k_net_4.json",ev_norm_4,0.03861594200134277
medium,"hic_5k_net_4.json",ev_norm_5,0.03861594200134277
medium,"hic_5k_net_22.json",agd,2.065070867538452
medium,"hic_5k_net_22.json",ecc,1.0802521705627441
medium,"hic_5k_net_22.json",pr_0_85,0.1686079502105713
medium,"hic_5k_net_22.json",fv,0.05570578575134277
medium,"hic_5k_net_22.json",fv_norm,0.04667520523071289
medium,"hic_5k_net_22.json",den_0_5,1.6657941341400146
medium,"hic_5k_net_22.json",ev_1,0.040021657943725586
medium,"hic_5k_net_22.json",ev_2,0.040021657943725586
medium,"hic_5k_net_22.json",ev_3,0.040021657943725586
medium,"hic_5k_net_22.json",ev_4,0.040021657943725586
medium,"hic_5k_net_22.json",ev_5,0.040021657943725586
medium,"hic_5k_net_22.json",ev_norm_1,0.03691411018371582
medium,"hic_5k_net_22.json",ev_norm_2,0.03691411018371582
medium,"hic_5k_net_22.json",ev_norm_3,0.03691411018371582
medium,"hic_5k_net_22.json",ev_norm_4,0.03691411018371582
medium,"hic_5k_net_22.json",ev_norm_5,0.03691411018371582
medium,"ring_of_cliques(6,70).json",agd,4.57551908493042
medium,"ring_of_cliques(6,70).json",ecc,3.121518850326538
medium,"ring_of_cliques(6,70).json",pr_0_85,0.27510976791381836
medium,"ring_of_cliques(6,70).json",fv,0.06215381622314453
medium,"ring_of_cliques(6,70).json",fv_norm,0.06203794479370117
medium,"ring_of_cliques(6,70).json",den_0_5,4.121790170669556
medium,"ring_of_cliques(6,70).json",ev_1,0.10209012031555176
medium,"ring_of_cliques(6,70).json",ev_2,0.10209012031555176
medium,"ring_of_cliques(6,70).json",ev_3,0.10209012031555176
medium,"ring_of_cliques(6,70).json",ev_4,0.10209012031555176
medium,"ring_of_cliques(6,70).json",ev_5,0.10209012031555176
medium,"ring_of_cliques(6,70).json",ev_norm_1,0.08990597724914551
medium,"ring_of_cliques(6,70).json",ev_norm_2,0.08990597724914551
medium,"ring_of_cliques(6,70).json",ev_norm_3,0.08990597724914551
medium,"ring_of_cliques(6,70).json",ev_norm_4,0.08990597724914551
medium,"ring_of_cliques(6,70).json",ev_norm_5,0.08990597724914551
medium,"hic_5k_net_14.json",agd,0.5276567935943604
medium,"hic_5k_net_14.json",ecc,0.3312840461730957
medium,"hic_5k_net_14.json",pr_0_85,0.10280585289001465
medium,"hic_5k_net_14.json",fv,0.017422914505004883
medium,"hic_5k_net_14.json",fv_norm,0.017549753189086914
medium,"hic_5k_net_14.json",den_0_5,0.5390558242797852
medium,"hic_5k_net_14.json",ev_1,0.013856887817382812
medium,"hic_5k_net_14.json",ev_2,0.013856887817382812
medium,"hic_5k_net_14.json",ev_3,0.013856887817382812
medium,"hic_5k_net_14.json",ev_4,0.013856887817382812
medium,"hic_5k_net_14.json",ev_5,0.013856887817382812
medium,"hic_5k_net_14.json",ev_norm_1,0.011588096618652344
medium,"hic_5k_net_14.json",ev_norm_2,0.011588096618652344
medium,"hic_5k_net_14.json",ev_norm_3,0.011588096618652344
medium,"hic_5k_net_14.json",ev_norm_4,0.011588096618652344
medium,"hic_5k_net_14.json",ev_norm_5,0.011588096618652344
medium,"hic_5k_net_3.json",agd,10.99666714668274
medium,"hic_5k_net_3.json",ecc,5.958422899246216
medium,"hic_5k_net_3.json",pr_0_85,0.46372199058532715
medium,"hic_5k_net_3.json",fv,0.09330606460571289
medium,"hic_5k_net_3.json",fv_norm,0.07813501358032227
medium,"hic_5k_net_3.json",den_0_5,10.503121137619019
medium,"hic_5k_net_3.json",ev_1,0.1980900764465332
medium,"hic_5k_net_3.json",ev_2,0.1980900764465332
medium,"hic_5k_net_3.json",ev_3,0.1980900764465332
medium,"hic_5k_net_3.json",ev_4,0.1980900764465332
medium,"hic_5k_net_3.json",ev_5,0.1980900764465332
medium,"hic_5k_net_3.json",ev_norm_1,0.16623806953430176
medium,"hic_5k_net_3.json",ev_norm_2,0.16623806953430176
medium,"hic_5k_net_3.json",ev_norm_3,0.16623806953430176
medium,"hic_5k_net_3.json",ev_norm_4,0.16623806953430176
medium,"hic_5k_net_3.json",ev_norm_5,0.16623806953430176
medium,"random_lobster(100,0_4,0_6).json",agd,0.35680103302001953
medium,"random_lobster(100,0_4,0_6).json",ecc,0.4919579029083252
medium,"random_lobster(100,0_4,0_6).json",pr_0_85,0.14654803276062012
medium,"random_lobster(100,0_4,0_6).json",fv,0.09956884384155273
medium,"random_lobster(100,0_4,0_6).json",fv_norm,0.047696828842163086
medium,"random_lobster(100,0_4,0_6).json",den_0_5,0.3880949020385742
medium,"random_lobster(100,0_4,0_6).json",ev_1,0.11346793174743652
medium,"random_lobster(100,0_4,0_6).json",ev_2,0.11346793174743652
medium,"random_lobster(100,0_4,0_6).json",ev_3,0.11346793174743652
medium,"random_lobster(100,0_4,0_6).json",ev_4,0.11346793174743652
medium,"random_lobster(100,0_4,0_6).json",ev_5,0.11346793174743652
medium,"random_lobster(100,0_4,0_6).json",ev_norm_1,0.11631512641906738
medium,"random_lobster(100,0_4,0_6).json",ev_norm_2,0.11631512641906738
medium,"random_lobster(100,0_4,0_6).json",ev_norm_3,0.11631512641906738
medium,"random_lobster(100,0_4,0_6).json",ev_norm_4,0.11631512641906738
medium,"random_lobster(100,0_4,0_6).json",ev_norm_5,0.11631512641906738
medium,"random_lobster(20,0_6,0_4).json",agd,0.03149890899658203
medium,"random_lobster(20,0_6,0_4).json",ecc,0.04605698585510254
medium,"random_lobster(20,0_6,0_4).json",pr_0_85,0.042307138442993164
medium,"random_lobster(20,0_6,0_4).json",fv,0.026018857955932617
medium,"random_lobster(20,0_6,0_4).json",fv_norm,0.015343904495239258
medium,"random_lobster(20,0_6,0_4).json",den_0_5,0.0339970588684082
medium,"random_lobster(20,0_6,0_4).json",ev_1,0.009189128875732422
medium,"random_lobster(20,0_6,0_4).json",ev_2,0.009189128875732422
medium,"random_lobster(20,0_6,0_4).json",ev_3,0.009189128875732422
medium,"random_lobster(20,0_6,0_4).json",ev_4,0.009189128875732422
medium,"random_lobster(20,0_6,0_4).json",ev_5,0.009189128875732422
medium,"random_lobster(20,0_6,0_4).json",ev_norm_1,0.01079869270324707
medium,"random_lobster(20,0_6,0_4).json",ev_norm_2,0.01079869270324707
medium,"random_lobster(20,0_6,0_4).json",ev_norm_3,0.01079869270324707
medium,"random_lobster(20,0_6,0_4).json",ev_norm_4,0.01079869270324707
medium,"random_lobster(20,0_6,0_4).json",ev_norm_5,0.01079869270324707
medium,"map_of_science.json",agd,1.641934871673584
medium,"map_of_science.json",ecc,1.4023101329803467
medium,"map_of_science.json",pr_0_85,0.14147400856018066
medium,"map_of_science.json",fv,0.10716605186462402
medium,"map_of_science.json",fv_norm,0.02522110939025879
medium,"map_of_science.json",den_0_5,1.81516432762146
medium,"map_of_science.json",ev_1,0.18628406524658203
medium,"map_of_science.json",ev_2,0.18628406524658203
medium,"map_of_science.json",ev_3,0.18628406524658203
medium,"map_of_science.json",ev_4,0.18628406524658203
medium,"map_of_science.json",ev_5,0.18628406524658203
medium,"map_of_science.json",ev_norm_1,0.11136269569396973
medium,"map_of_science.json",ev_norm_2,0.11136269569396973
medium,"map_of_science.json",ev_norm_3,0.11136269569396973
medium,"map_of_science.json",ev_norm_4,0.11136269569396973
medium,"map_of_science.json",ev_norm_5,0.11136269569396973
medium,"random_lobster(50,0_6,0_4).json",agd,0.18161797523498535
medium,"random_lobster(50,0_6,0_4).json",ecc,0.24076509475708008
medium,"random_lobster(50,0_6,0_4).json",pr_0_85,0.09990692138671875
medium,"random_lobster(50,0_6,0_4).json",fv,0.0660250186920166
medium,"random_lobster(50,0_6,0_4).json",fv_norm,0.02749800682067871
medium,"random_lobster(50,0_6,0_4).json",den_0_5,0.19122886657714844
medium,"random_lobster(50,0_6,0_4).json",ev_1,0.050338029861450195
medium,"random_lobster(50,0_6,0_4).json",ev_2,0.050338029861450195
medium,"random_lobster(50,0_6,0_4).json",ev_3,0.050338029861450195
medium,"random_lobster(50,0_6,0_4).json",ev_4,0.050338029861450195
medium,"random_lobster(50,0_6,0_4).json",ev_5,0.050338029861450195
medium,"random_lobster(50,0_6,0_4).json",ev_norm_1,0.05580592155456543
medium,"random_lobster(50,0_6,0_4).json",ev_norm_2,0.05580592155456543
medium,"random_lobster(50,0_6,0_4).json",ev_norm_3,0.05580592155456543
medium,"random_lobster(50,0_6,0_4).json",ev_norm_4,0.05580592155456543
medium,"random_lobster(50,0_6,0_4).json",ev_norm_5,0.05580592155456543
medium,"watts_strogatz_graph(100,4,0.05).json",agd,0.043916940689086914
medium,"watts_strogatz_graph(100,4,0.05).json",ecc,0.05305123329162598
medium,"watts_strogatz_graph(100,4,0.05).json",pr_0_85,0.021914958953857422
medium,"watts_strogatz_graph(100,4,0.05).json",fv,0.08087825775146484
medium,"watts_strogatz_graph(100,4,0.05).json",fv_norm,0.041168928146362305
medium,"watts_strogatz_graph(100,4,0.05).json",den_0_5,0.048364877700805664
medium,"watts_strogatz_graph(100,4,0.05).json",ev_1,0.009868860244750977
medium,"watts_strogatz_graph(100,4,0.05).json",ev_2,0.009868860244750977
medium,"watts_strogatz_graph(100,4,0.05).json",ev_3,0.009868860244750977
medium,"watts_strogatz_graph(100,4,0.05).json",ev_4,0.009868860244750977
medium,"watts_strogatz_graph(100,4,0.05).json",ev_5,0.009868860244750977
medium,"watts_strogatz_graph(100,4,0.05).json",ev_norm_1,0.010428190231323242
medium,"watts_strogatz_graph(100,4,0.05).json",ev_norm_2,0.010428190231323242
medium,"watts_strogatz_graph(100,4,0.05).json",ev_norm_3,0.010428190231323242
medium,"watts_strogatz_graph(100,4,0.05).json",ev_norm_4,0.010428190231323242
medium,"watts_strogatz_graph(100,4,0.05).json",ev_norm_5,0.010428190231323242
medium,"connected_caveman_graph(10,10).json",agd,0.07810091972351074
medium,"connected_caveman_graph(10,10).json",ecc,0.07314896583557129
medium,"connected_caveman_graph(10,10).json",pr_0_85,0.021786928176879883
medium,"connected_caveman_graph(10,10).json",fv,0.013155698776245117
medium,"connected_caveman_graph(10,10).json",fv_norm,0.013789176940917969
medium,"connected_caveman_graph(10,10).json",den_0_5,0.08076691627502441
medium,"connected_caveman_graph(10,10).json",ev_1,0.009772777557373047
medium,"connected_caveman_graph(10,10).json",ev_2,0.009772777557373047
medium,"connected_caveman_graph(10,10).json",ev_3,0.009772777557373047
medium,"connected_caveman_graph(10,10).json",ev_4,0.009772777557373047
medium,"connected_caveman_graph(10,10).json",ev_5,0.009772777557373047
medium,"connected_caveman_graph(10,10).json",ev_norm_1,0.01411581039428711
medium,"connected_caveman_graph(10,10).json",ev_norm_2,0.01411581039428711
medium,"connected_caveman_graph(10,10).json",ev_norm_3,0.01411581039428711
medium,"connected_caveman_graph(10,10).json",ev_norm_4,0.01411581039428711
medium,"connected_caveman_graph(10,10).json",ev_norm_5,0.01411581039428711
medium,"balanced_tree(3,5).json",agd,0.29502296447753906
medium,"balanced_tree(3,5).json",ecc,0.3553299903869629
medium,"balanced_tree(3,5).json",pr_0_85,0.14563369750976562
medium,"balanced_tree(3,5).json",fv,0.017734050750732422
medium,"balanced_tree(3,5).json",fv_norm,0.016396760940551758
medium,"balanced_tree(3,5).json",den_0_5,0.31707286834716797
medium,"balanced_tree(3,5).json",ev_1,0.08617401123046875
medium,"balanced_tree(3,5).json",ev_2,0.08617401123046875
medium,"balanced_tree(3,5).json",ev_3,0.08617401123046875
medium,"balanced_tree(3,5).json",ev_4,0.08617401123046875
medium,"balanced_tree(3,5).json",ev_5,0.08617401123046875
medium,"balanced_tree(3,5).json",ev_norm_1,0.08468508720397949
medium,"balanced_tree(3,5).json",ev_norm_2,0.08468508720397949
medium,"balanced_tree(3,5).json",ev_norm_3,0.08468508720397949
medium,"balanced_tree(3,5).json",ev_norm_4,0.08468508720397949
medium,"balanced_tree(3,5).json",ev_norm_5,0.08468508720397949
medium,"hic_5k_net_13.json",agd,16.60316014289856
medium,"hic_5k_net_13.json",ecc,9.141254901885986
medium,"hic_5k_net_13.json",pr_0_85,0.7494628429412842
medium,"hic_5k_net_13.json",fv,0.3341848850250244
medium,"hic_5k_net_13.json",fv_norm,0.21331381797790527
medium,"hic_5k_net_13.json",den_0_5,15.632301807403564
medium,"hic_5k_net_13.json",ev_1,0.3515441417694092
medium,"hic_5k_net_13.json",ev_2,0.3515441417694092
medium,"hic_5k_net_13.json",ev_3,0.3515441417694092
medium,"hic_5k_net_13.json",ev_4,0.3515441417694092
medium,"hic_5k_net_13.json",ev_5,0.3515441417694092
medium,"hic_5k_net_13.json",ev_norm_1,0.2734217643737793
medium,"hic_5k_net_13.json",ev_norm_2,0.2734217643737793
medium,"hic_5k_net_13.json",ev_norm_3,0.2734217643737793
medium,"hic_5k_net_13.json",ev_norm_4,0.2734217643737793
medium,"hic_5k_net_13.json",ev_norm_5,0.2734217643737793
medium,"community_graph_1.json",agd,6.796265125274658
medium,"community_graph_1.json",ecc,3.991373062133789
medium,"community_graph_1.json",pr_0_85,1.1787049770355225
medium,"community_graph_1.json",fv,0.12527823448181152
medium,"community_graph_1.json",fv_norm,0.09346508979797363
medium,"community_graph_1.json",den_0_5,6.2061381340026855
medium,"community_graph_1.json",ev_1,0.10407233238220215
medium,"community_graph_1.json",ev_2,0.10407233238220215
medium,"community_graph_1.json",ev_3,0.10407233238220215
medium,"community_graph_1.json",ev_4,0.10407233238220215
medium,"community_graph_1.json",ev_5,0.10407233238220215
medium,"community_graph_1.json",ev_norm_1,0.08344006538391113
medium,"community_graph_1.json",ev_norm_2,0.08344006538391113
medium,"community_graph_1.json",ev_norm_3,0.08344006538391113
medium,"community_graph_1.json",ev_norm_4,0.08344006538391113
medium,"community_graph_1.json",ev_norm_5,0.08344006538391113
medium,"watts_strogatz_graph(100,4,0.5).json",agd,0.051309823989868164
medium,"watts_strogatz_graph(100,4,0.5).json",ecc,0.055236101150512695
medium,"watts_strogatz_graph(100,4,0.5).json",pr_0_85,0.029532909393310547
medium,"watts_strogatz_graph(100,4,0.5).json",fv,0.1213829517364502
medium,"watts_strogatz_graph(100,4,0.5).json",fv_norm,0.08238792419433594
medium,"watts_strogatz_graph(100,4,0.5).json",den_0_5,0.05510401725769043
medium,"watts_strogatz_graph(100,4,0.5).json",ev_1,0.01270604133605957
medium,"watts_strogatz_graph(100,4,0.5).json",ev_2,0.01270604133605957
medium,"watts_strogatz_graph(100,4,0.5).json",ev_3,0.01270604133605957
medium,"watts_strogatz_graph(100,4,0.5).json",ev_4,0.01270604133605957
medium,"watts_strogatz_graph(100,4,0.5).json",ev_5,0.01270604133605957
medium,"watts_strogatz_graph(100,4,0.5).json",ev_norm_1,0.01839613914489746
medium,"watts_strogatz_graph(100,4,0.5).json",ev_norm_2,0.01839613914489746
medium,"watts_strogatz_graph(100,4,0.5).json",ev_norm_3,0.01839613914489746
medium,"watts_strogatz_graph(100,4,0.5).json",ev_norm_4,0.01839613914489746
medium,"watts_strogatz_graph(100,4,0.5).json",ev_norm_5,0.01839613914489746
medium,"hic_5k_net_12.json",agd,2.0506608486175537
medium,"hic_5k_net_12.json",ecc,1.0956859588623047
medium,"hic_5k_net_12.json",pr_0_85,0.2032172679901123
medium,"hic_5k_net_12.json",fv,0.038851022720336914
medium,"hic_5k_net_12.json",fv_norm,0.04132199287414551
medium,"hic_5k_net_12.json",den_0_5,1.6986451148986816
medium,"hic_5k_net_12.json",ev_1,0.037865400314331055
medium,"hic_5k_net_12.json",ev_2,0.037865400314331055
medium,"hic_5k_net_12.json",ev_3,0.037865400314331055
medium,"hic_5k_net_12.json",ev_4,0.037865400314331055
medium,"hic_5k_net_12.json",ev_5,0.037865400314331055
medium,"hic_5k_net_12.json",ev_norm_1,0.03757786750793457
medium,"hic_5k_net_12.json",ev_norm_2,0.03757786750793457
medium,"hic_5k_net_12.json",ev_norm_3,0.03757786750793457
medium,"hic_5k_net_12.json",ev_norm_4,0.03757786750793457
medium,"hic_5k_net_12.json",ev_norm_5,0.03757786750793457
medium,"watts_strogatz_graph(100,4,0.25).json",agd,0.049150943756103516
medium,"watts_strogatz_graph(100,4,0.25).json",ecc,0.05611395835876465
medium,"watts_strogatz_graph(100,4,0.25).json",pr_0_85,0.0279691219329834
medium,"watts_strogatz_graph(100,4,0.25).json",fv,0.07709097862243652
medium,"watts_strogatz_graph(100,4,0.25).json",fv_norm,0.030941009521484375
medium,"watts_strogatz_graph(100,4,0.25).json",den_0_5,0.0523831844329834
medium,"watts_strogatz_graph(100,4,0.25).json",ev_1,0.009962081909179688
medium,"watts_strogatz_graph(100,4,0.25).json",ev_2,0.009962081909179688
medium,"watts_strogatz_graph(100,4,0.25).json",ev_3,0.009962081909179688
medium,"watts_strogatz_graph(100,4,0.25).json",ev_4,0.009962081909179688
medium,"watts_strogatz_graph(100,4,0.25).json",ev_5,0.009962081909179688
medium,"watts_strogatz_graph(100,4,0.25).json",ev_norm_1,0.011789083480834961
medium,"watts_strogatz_graph(100,4,0.25).json",ev_norm_2,0.011789083480834961
medium,"watts_strogatz_graph(100,4,0.25).json",ev_norm_3,0.011789083480834961
medium,"watts_strogatz_graph(100,4,0.25).json",ev_norm_4,0.011789083480834961
medium,"watts_strogatz_graph(100,4,0.25).json",ev_norm_5,0.011789083480834961
medium,"bcsstk22.json",agd,0.06913900375366211
medium,"bcsstk22.json",ecc,0.07075190544128418
medium,"bcsstk22.json",pr_0_85,0.055783987045288086
medium,"bcsstk22.json",fv,0.12131905555725098
medium,"bcsstk22.json",fv_norm,0.01116800308227539
