record #,subjectId,age,gender,vision,vis,secondsOnPage,userSelection,img1,img2,img3,img4,baseline
1530,20,,,,,5.079,Option 3,user_dorogovtsev_goltsev_mendes_graph(5)_fv_6_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_6_async_label_prop.png,user_enron-email_agd_6_async_label_prop.png,user_bn-mouse-visual-cortex-2_pr_0_85_6_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1532,20,,,,,4.898,Option 1,"user_ring_of_cliques(6,70)_den_0_5_20_modularity.png",user_movies_ecc_20_modularity.png,user_bio-celegans_ecc_20_modularity.png,"user_ring_of_cliques(6,70)_fv_20_modularity.png","user_ring_of_cliques(6,70).png"
1534,20,,,,,3.837,Option 4,"user_random_lobster(100,0_6,0_4)_den_0_5_10_connected_components.png",user_bcsstk_agd_10_connected_components.png,user_bio-diseasome_den_0_5_10_connected_components.png,user_bio-diseasome_agd_10_connected_components.png,user_bio-diseasome.png
1536,20,,,,,4.925,Option 2,"user_random_lobster(100,0_6,0_4)_fv_20_modularity.png",user_bn-mouse-visual-cortex-2_ecc_20_modularity.png,"user_connected_caveman_graph(15,30)_fv_20_modularity.png","user_random_lobster(100,0_6,0_4)_ecc_20_modularity.png","user_random_lobster(100,0_6,0_4).png"
1538,20,,,,,4.274,Option 4,user_bcsstk_fv_30_async_label_prop.png,user_bn-mouse-visual-cortex-2_fv_30_async_label_prop.png,"user_barbell_graph(50,20)_agd_30_async_label_prop.png",user_bn-mouse-visual-cortex-2_ecc_30_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
1540,20,,,,,3.974,Option 2,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_30_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_30_modularity.png,user_bcsstk_fv_30_modularity.png,user_bio-diseasome_den_0_5_30_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1542,20,,,,,5.806,Option 3,user_circular_ladder_graph(100)_fv_6_connected_components.png,user_enron-email_fv_6_connected_components.png,"user_watts_strogatz_graph(100,5,0.05)_fv_6_connected_components.png",user_enron-email_ecc_6_connected_components.png,user_enron-email.png
1544,20,,,,,4.595,Option 2,"user_barbell_graph(50,20)_fv_30_async_label_prop.png","user_barbell_graph(50,20)_ecc_30_async_label_prop.png",user_enron-email_agd_30_async_label_prop.png,user_map_of_science_pr_0_85_30_async_label_prop.png,"user_barbell_graph(50,20).png"
1546,20,,,,,2.955,Option 2,user_hic_5k_net_6_pr_0_85_6_modularity.png,user_map_of_science_den_0_5_6_modularity.png,user_map_of_science_ecc_6_modularity.png,user_caltech_agd_6_modularity.png,user_map_of_science.png
1548,20,,,,,3.488,Option 1,user_hic_5k_net_6_agd_30_async_label_prop.png,user_movies_den_0_5_30_async_label_prop.png,user_hic_5k_net_6_ecc_30_async_label_prop.png,user_bcsstk20_ecc_30_async_label_prop.png,user_hic_5k_net_6.png
1550,20,,,,,2.3,Option 1,user_caltech_agd_30_connected_components.png,"user_barbell_graph(50,20)_agd_30_connected_components.png","user_random_lobster(100,0_6,0_4)_agd_30_connected_components.png",user_caltech_ecc_30_connected_components.png,user_caltech.png
1552,20,,,,,4.064,Option 3,"user_watts_strogatz_graph(100,5,0.05)_fv_10_modularity.png",user_bcsstk20_agd_10_modularity.png,user_caltech_ecc_10_modularity.png,user_bcsstk20_fv_10_modularity.png,user_bcsstk20.png
1554,20,,,,,6.295,Option 1,user_bn-mouse-visual-cortex-2_pr_0_85_10_connected_components.png,user_hic_5k_net_6_fv_10_connected_components.png,user_circular_ladder_graph(100)_den_0_5_10_connected_components.png,user_circular_ladder_graph(100)_ecc_10_connected_components.png,user_circular_ladder_graph(100).png
1556,20,,,,,4.913,Option 3,user_bio-celegans_ecc_30_modularity.png,user_bio-celegans_pr_0_85_30_modularity.png,user_caltech_fv_30_modularity.png,"user_ring_of_cliques(6,70)_ecc_30_modularity.png",user_bio-celegans.png
1558,20,,,,,3.18,Option 3,user_usair97_ecc_30_modularity.png,user_caltech_ecc_30_modularity.png,user_caltech_pr_0_85_30_modularity.png,user_enron-email_agd_30_modularity.png,user_caltech.png
1606,21,35,F,Y,2,,,,,,,
1610,21,,,,,4.668,Option 4,user_map_of_science_pr_0_85_10_async_label_prop.png,user_bcsstk22_pr_0_85_10_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_10_async_label_prop.png",user_bcsstk22_agd_10_async_label_prop.png,user_bcsstk22.png
1612,21,,,,,9.547,Option 1,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_async_label_prop.png,user_circular_ladder_graph(100)_pr_0_85_20_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_20_async_label_prop.png,"user_connected_caveman_graph(15,30)_fv_20_async_label_prop.png",user_dorogovtsev_goltsev_mendes_graph(5).png
1614,21,,,,,6.676,Option 3,"user_watts_strogatz_graph(100,5,0.05)_fv_10_connected_components.png",user_bcsstk_fv_10_connected_components.png,user_bcsstk_ecc_10_connected_components.png,user_enron-email_ecc_10_connected_components.png,user_bcsstk.png
1616,21,,,,,4.54,Option 1,user_bn-mouse-visual-cortex-2_ecc_10_async_label_prop.png,user_bn-mouse-visual-cortex-2_pr_0_85_10_async_label_prop.png,user_bio-celegans_pr_0_85_10_async_label_prop.png,user_bcsstk20_ecc_10_async_label_prop.png,user_bn-mouse-visual-cortex-2.png
1618,21,,,,,2.91,Option 3,user_dorogovtsev_goltsev_mendes_graph(5)_fv_30_async_label_prop.png,user_bio-celegans_pr_0_85_30_async_label_prop.png,user_bio-celegans_agd_30_async_label_prop.png,user_movies_den_0_5_30_async_label_prop.png,user_bio-celegans.png
1619,21,,,,,7.725,Option 2,user_caltech_ecc_10_connected_components.png,user_enron-email_agd_10_connected_components.png,user_enron-email_ecc_10_connected_components.png,"user_random_lobster(100,0_6,0_4)_agd_10_connected_components.png",user_enron-email.png
1620,21,,,,,3.804,Option 2,user_bn-mouse-visual-cortex-2_den_0_5_10_async_label_prop.png,user_map_of_science_den_0_5_10_async_label_prop.png,user_map_of_science_agd_10_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_10_async_label_prop.png,user_map_of_science.png
1622,21,,,,,4.137,Option 2,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_10_modularity.png,"user_barbell_graph(50,20)_pr_0_85_10_modularity.png","user_barbell_graph(50,20)_agd_10_modularity.png",user_bcsstk22_den_0_5_10_modularity.png,"user_barbell_graph(50,20).png"
1623,21,,,,,2.593,Option 3,user_caltech_den_0_5_10_modularity.png,user_bcsstk22_den_0_5_10_modularity.png,user_bcsstk22_agd_10_modularity.png,user_bio-celegans_den_0_5_10_modularity.png,user_bcsstk22.png
1625,21,,,,,4.878,Option 2,user_circular_ladder_graph(100)_fv_10_modularity.png,user_movies_pr_0_85_10_modularity.png,user_movies_agd_10_modularity.png,user_map_of_science_fv_10_modularity.png,user_movies.png
1626,21,,,,,3.575,Option 2,user_bio-diseasome_den_0_5_20_modularity.png,user_bio-diseasome_ecc_20_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_agd_20_modularity.png,"user_connected_caveman_graph(15,30)_pr_0_85_20_modularity.png",user_bio-diseasome.png
1628,21,,,,,7.893,Option 2,user_caltech_ecc_10_modularity.png,user_bio-celegans_agd_10_modularity.png,user_bio-celegans_pr_0_85_10_modularity.png,user_bcsstk20_pr_0_85_10_modularity.png,user_bio-celegans.png
1629,21,,,,,7.838,Option 2,user_movies_ecc_6_async_label_prop.png,user_circular_ladder_graph(100)_ecc_6_async_label_prop.png,user_hic_5k_net_6_fv_6_async_label_prop.png,user_circular_ladder_graph(100)_pr_0_85_6_async_label_prop.png,user_circular_ladder_graph(100).png
1631,21,,,,,7.591,Option 3,"user_random_lobster(100,0_6,0_4)_pr_0_85_20_connected_components.png",user_caltech_fv_20_connected_components.png,"user_connected_caveman_graph(15,30)_fv_20_connected_components.png","user_connected_caveman_graph(15,30)_agd_20_connected_components.png","user_connected_caveman_graph(15,30).png"
1633,21,,,,,2.515,Option 3,user_bn-mouse-visual-cortex-2_fv_6_connected_components.png,user_map_of_science_pr_0_85_6_connected_components.png,user_bn-mouse-visual-cortex-2_agd_6_connected_components.png,user_usair97_fv_6_connected_components.png,user_bn-mouse-visual-cortex-2.png
1635,21,,,,,3.403,Option 1,user_caltech_den_0_5_20_connected_components.png,user_bcsstk_pr_0_85_20_connected_components.png,user_movies_den_0_5_20_connected_components.png,user_caltech_fv_20_connected_components.png,user_caltech.png
1636,21,,,,,7.221,Unsure,"user_ring_of_cliques(6,70)_fv_30_async_label_prop.png",user_bcsstk20_ecc_30_async_label_prop.png,"user_ring_of_cliques(6,70)_ecc_30_async_label_prop.png",user_bio-diseasome_pr_0_85_30_async_label_prop.png,"user_ring_of_cliques(6,70).png"
1638,21,,,,,7.239,Option 1,user_dorogovtsev_goltsev_mendes_graph(5)_fv_10_connected_components.png,user_bn-mouse-visual-cortex-2_pr_0_85_10_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_ecc_10_connected_components.png,user_enron-email_fv_10_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1640,21,,,,,5.138,Option 3,user_circular_ladder_graph(100)_pr_0_85_10_modularity.png,user_circular_ladder_graph(100)_agd_10_modularity.png,user_map_of_science_agd_10_modularity.png,user_caltech_fv_10_modularity.png,user_circular_ladder_graph(100).png
1642,21,,,,,3.917,Option 2,user_bcsstk20_fv_30_modularity.png,user_bcsstk20_agd_30_modularity.png,user_movies_pr_0_85_30_modularity.png,"user_barbell_graph(50,20)_den_0_5_30_modularity.png",user_bcsstk20.png
1644,21,,,,,4.454,Option 4,user_bio-celegans_agd_30_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_agd_30_modularity.png",user_map_of_science_den_0_5_30_modularity.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_30_modularity.png","user_watts_strogatz_graph(100,5,0.05).png"
1646,21,,,,,5.721,Option 4,"user_watts_strogatz_graph(100,5,0.05)_pr_0_85_30_connected_components.png",user_caltech_pr_0_85_30_connected_components.png,user_map_of_science_den_0_5_30_connected_components.png,user_caltech_den_0_5_30_connected_components.png,user_caltech.png
1647,21,,,,,4.793,Option 1,user_usair97_pr_0_85_10_async_label_prop.png,user_bcsstk22_agd_10_async_label_prop.png,user_circular_ladder_graph(100)_den_0_5_10_async_label_prop.png,user_usair97_fv_10_async_label_prop.png,user_usair97.png
1649,21,,,,,4.12,Option 2,user_bcsstk20_ecc_6_connected_components.png,user_hic_5k_net_6_fv_6_connected_components.png,user_bio-diseasome_agd_6_connected_components.png,user_hic_5k_net_6_agd_6_connected_components.png,user_hic_5k_net_6.png
1651,21,,,,,7.474,Option 4,"user_ring_of_cliques(6,70)_den_0_5_6_modularity.png",user_bcsstk20_agd_6_modularity.png,user_usair97_ecc_6_modularity.png,"user_ring_of_cliques(6,70)_agd_6_modularity.png","user_ring_of_cliques(6,70).png"
1652,21,,,,,6.742,Option 1,"user_connected_caveman_graph(15,30)_fv_20_connected_components.png",user_movies_agd_20_connected_components.png,"user_connected_caveman_graph(15,30)_den_0_5_20_connected_components.png",user_bcsstk22_ecc_20_connected_components.png,"user_connected_caveman_graph(15,30).png"
1654,21,,,,,5.589,Option 1,user_enron-email_pr_0_85_6_connected_components.png,user_bio-celegans_den_0_5_6_connected_components.png,"user_ring_of_cliques(6,70)_ecc_6_connected_components.png",user_enron-email_agd_6_connected_components.png,user_enron-email.png
1655,21,,,,,3.927,Option 4,user_usair97_ecc_20_async_label_prop.png,user_movies_den_0_5_20_async_label_prop.png,user_bio-diseasome_pr_0_85_20_async_label_prop.png,user_movies_fv_20_async_label_prop.png,user_movies.png
1657,21,,,,,4.016,Option 3,user_bcsstk_den_0_5_10_async_label_prop.png,user_bcsstk22_pr_0_85_10_async_label_prop.png,user_map_of_science_ecc_10_async_label_prop.png,user_map_of_science_fv_10_async_label_prop.png,user_map_of_science.png
1659,21,,,,,5.635,Option 2,user_hic_5k_net_6_pr_0_85_20_async_label_prop.png,user_usair97_ecc_20_async_label_prop.png,user_usair97_agd_20_async_label_prop.png,"user_ring_of_cliques(6,70)_fv_20_async_label_prop.png",user_usair97.png
1661,21,,,,,3.238,Option 3,"user_barbell_graph(50,20)_pr_0_85_30_async_label_prop.png",user_caltech_agd_30_async_label_prop.png,"user_barbell_graph(50,20)_den_0_5_30_async_label_prop.png",user_circular_ladder_graph(100)_agd_30_async_label_prop.png,"user_barbell_graph(50,20).png"
1663,21,,,,,6.666,Option 4,"user_random_lobster(100,0_6,0_4)_den_0_5_6_async_label_prop.png",user_bcsstk_fv_6_async_label_prop.png,user_circular_ladder_graph(100)_agd_6_async_label_prop.png,user_bcsstk_den_0_5_6_async_label_prop.png,user_bcsstk.png
1664,21,,,,,3.339,Option 1,user_bio-diseasome_pr_0_85_10_async_label_prop.png,"user_barbell_graph(50,20)_fv_10_async_label_prop.png",user_circular_ladder_graph(100)_pr_0_85_10_async_label_prop.png,user_bio-diseasome_den_0_5_10_async_label_prop.png,user_bio-diseasome.png
1666,21,,,,,7.783,Option 3,user_enron-email_den_0_5_30_connected_components.png,user_map_of_science_pr_0_85_30_connected_components.png,"user_random_lobster(100,0_6,0_4)_agd_30_connected_components.png","user_random_lobster(100,0_6,0_4)_fv_30_connected_components.png","user_random_lobster(100,0_6,0_4).png"
1667,21,,,,,3.609,Option 1,"user_watts_strogatz_graph(100,5,0.05)_agd_30_async_label_prop.png","user_ring_of_cliques(6,70)_ecc_30_async_label_prop.png","user_watts_strogatz_graph(100,5,0.05)_pr_0_85_30_async_label_prop.png",user_bcsstk_pr_0_85_30_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05).png"
1669,21,,,,,3.866,Option 2,user_map_of_science_ecc_30_async_label_prop.png,user_bcsstk20_den_0_5_30_async_label_prop.png,"user_barbell_graph(50,20)_agd_30_async_label_prop.png",user_bcsstk20_pr_0_85_30_async_label_prop.png,user_bcsstk20.png
1670,21,,,,,4.106,Option 1,user_hic_5k_net_6_agd_6_modularity.png,"user_barbell_graph(50,20)_agd_6_modularity.png",user_caltech_ecc_6_modularity.png,user_hic_5k_net_6_ecc_6_modularity.png,user_hic_5k_net_6.png
1310,22,25,M,Y,1,,,,,,,
1314,22,,,,,4.551,Option 2,user_hic_5k_net_6_den_0_5_6_async_label_prop.png,user_hic_5k_net_6_pr_0_85_6_async_label_prop.png,"user_barbell_graph(50,20)_pr_0_85_6_async_label_prop.png",user_enron-email_pr_0_85_6_async_label_prop.png,user_hic_5k_net_6.png
1316,22,,,,,2.005,Option 3,user_movies_den_0_5_20_async_label_prop.png,user_caltech_fv_20_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_20_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1318,22,,,,,2.431,Option 3,user_bio-celegans_fv_6_connected_components.png,"user_ring_of_cliques(6,70)_agd_6_connected_components.png",user_bio-celegans_agd_6_connected_components.png,user_bcsstk20_pr_0_85_6_connected_components.png,user_bio-celegans.png
1320,22,,,,,4.895,Option 3,user_circular_ladder_graph(100)_agd_30_connected_components.png,user_enron-email_ecc_30_connected_components.png,user_enron-email_den_0_5_30_connected_components.png,user_hic_5k_net_6_den_0_5_30_connected_components.png,user_enron-email.png
1322,22,,,,,2.47,Option 3,user_bn-mouse-visual-cortex-2_ecc_30_modularity.png,"user_connected_caveman_graph(15,30)_agd_30_modularity.png",user_dorogovtsev_goltsev_mendes_graph(5)_fv_30_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5)_den_0_5_30_modularity.png,user_dorogovtsev_goltsev_mendes_graph(5).png
1324,22,,,,,2.116,Option 3,user_circular_ladder_graph(100)_ecc_30_connected_components.png,user_enron-email_ecc_30_connected_components.png,user_enron-email_pr_0_85_30_connected_components.png,"user_barbell_graph(50,20)_ecc_30_connected_components.png",user_enron-email.png
1326,22,,,,,2.064,Option 4,user_map_of_science_fv_20_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_fv_20_async_label_prop.png",user_movies_pr_0_85_20_async_label_prop.png,user_movies_den_0_5_20_async_label_prop.png,user_movies.png
1328,22,,,,,1.854,Option 2,"user_random_lobster(100,0_6,0_4)_fv_20_async_label_prop.png","user_random_lobster(100,0_6,0_4)_den_0_5_20_async_label_prop.png",user_bcsstk_fv_20_async_label_prop.png,user_circular_ladder_graph(100)_den_0_5_20_async_label_prop.png,"user_random_lobster(100,0_6,0_4).png"
1330,22,,,,,2.866,Option 1,user_hic_5k_net_6_den_0_5_30_modularity.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_30_modularity.png","user_watts_strogatz_graph(100,5,0.05)_den_0_5_30_modularity.png",user_hic_5k_net_6_fv_30_modularity.png,user_hic_5k_net_6.png
1332,22,,,,,4.259,Option 2,user_bcsstk20_fv_20_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_pr_0_85_20_connected_components.png,user_bcsstk20_agd_20_connected_components.png,user_bn-mouse-visual-cortex-2_agd_20_connected_components.png,user_bcsstk20.png
1334,22,,,,,8.718,Option 2,user_bio-diseasome_fv_10_modularity.png,"user_ring_of_cliques(6,70)_den_0_5_10_modularity.png",user_hic_5k_net_6_ecc_10_modularity.png,"user_ring_of_cliques(6,70)_fv_10_modularity.png","user_ring_of_cliques(6,70).png"
1336,22,,,,,2.664,Option 4,user_bio-diseasome_ecc_20_async_label_prop.png,"user_random_lobster(100,0_6,0_4)_pr_0_85_20_async_label_prop.png",user_usair97_pr_0_85_20_async_label_prop.png,user_usair97_agd_20_async_label_prop.png,user_usair97.png
1338,22,,,,,2.73,Option 4,user_bcsstk20_ecc_30_connected_components.png,user_bcsstk20_pr_0_85_30_connected_components.png,user_dorogovtsev_goltsev_mendes_graph(5)_agd_30_connected_components.png,user_bn-mouse-visual-cortex-2_den_0_5_30_connected_components.png,user_bcsstk20.png
1340,22,,,,,2.968,Option 1,user_bcsstk_pr_0_85_20_async_label_prop.png,user_dorogovtsev_goltsev_mendes_graph(5)_fv_20_async_label_prop.png,user_bcsstk_den_0_5_20_async_label_prop.png,user_bio-diseasome_pr_0_85_20_async_label_prop.png,user_bcsstk.png
1342,22,,,,,5.289,Option 1,user_bn-mouse-visual-cortex-2_pr_0_85_30_async_label_prop.png,"user_connected_caveman_graph(15,30)_den_0_5_30_async_label_prop.png","user_connected_caveman_graph(15,30)_ecc_30_async_label_prop.png",user_map_of_science_ecc_30_async_label_prop.png,"user_connected_caveman_graph(15,30).png"
1344,22,,,,,6.125,Option 2,user_hic_5k_net_6_pr_0_85_20_modularity.png,"user_random_lobster(100,0_6,0_4)_fv_20_modularity.png","user_barbell_graph(50,20)_den_0_5_20_modularity.png","user_random_lobster(100,0_6,0_4)_agd_20_modularity.png","user_random_lobster(100,0_6,0_4).png"
1346,22,,,,,7.456,Option 1,user_enron-email_pr_0_85_20_modularity.png,"user_connected_caveman_graph(15,30)_den_0_5_20_modularity.png","user_connected_caveman_graph(15,30)_agd_20_modularity.png",user_dorogovtsev_goltsev_mendes_graph(5)_fv_20_modularity.png,"user_connected_caveman_graph(15,30).png"
1348,22,,,,,5.147,Option 1,user_caltech_ecc_10_modularity.png,user_caltech_fv_10_modularity.png,user_enron-email_agd_10_modularity.png,user_bcsstk20_ecc_10_modularity.png,user_caltech.png
1350,22,,,,,4.299,Option 4,user_bcsstk22_fv_20_connected_components.png,user_movies_ecc_20_connected_components.png,"user_connected_caveman_graph(15,30)_fv_20_connected_components.png",user_bcsstk22_pr_0_85_20_connected_components.png,user_bcsstk22.png
1352,22,,,,,6.232,Option 3,user_caltech_ecc_10_modularity.png,user_bcsstk_fv_10_modularity.png,user_caltech_agd_10_modularity.png,user_bio-diseasome_den_0_5_10_modularity.png,user_caltech.png
1354,22,,,,,5.591,Option 3,"user_watts_strogatz_graph(100,5,0.05)_fv_10_async_label_prop.png",user_circular_ladder_graph(100)_agd_10_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05)_ecc_10_async_label_prop.png",user_bio-celegans_pr_0_85_10_async_label_prop.png,"user_watts_strogatz_graph(100,5,0.05).png"
